NAME_OBL,NAME_RAY,NAME_LAT,KOATUU_OBL,KOATUU_RAY,KOATUU,longitude,latitude
Donetska,Khartsyzka,Khartsyzk,1400000000,1415000000,1415000000,38.145,48.041
Donetska,Starobeshivskyi,Starobesheve,1400000000,1424500000,1424555100,38.029,47.752
Donetska,Volnovaskyi,Vilne,1400000000,1421500000,1421581301,37.184,47.530
Donetska,Krasnoarmiiskyi,Udachne,1400000000,1422700000,1422756300,36.989,48.239
Donetska,Selydivska,Tsukuryne,1400000000,1413800000,1413846500,37.308,48.085
Donetska,Kostiantynivskyi,Viroliubivka,1400000000,1422400000,1422482001,37.723,48.610
Donetska,Dzerzhynska,Shcherbynivka,1400000000,1411200000,1411247200,37.790,48.394
Donetska,Khartsyzka,Ilovaisk,1400000000,1415000000,1415070800,38.190,47.926
Donetska,Artemivskyi,Pokrovske,1400000000,1420900000,1420987501,38.137,48.630
Donetska,Volnovaskyi,Novooleksiivka,1400000000,1421500000,1421584701,37.586,47.382
Donetska,Kostiantynivskyi,Pravdivka,1400000000,1422400000,1422485501,37.680,48.327
Donetska,Kostiantynivskyi,Predtechyne,1400000000,1422400000,1422485701,37.817,48.524
Donetska,Kirovska,Kirovske,1400000000,1412500000,1412500000,38.360,48.146
Donetska,Artemivskyi,Bakhmutske,1400000000,1420900000,1420980301,38.098,48.662
Donetska,Oleksandrivskyi,Bezzabotivka,1400000000,1420300000,1420381001,37.026,48.687
Donetska,Novoazovskyi,Bezimenne,1400000000,1423600000,1423681101,37.939,47.106
Donetska,Pershotravnevyi,Berdianske,1400000000,1423900000,1423981101,37.448,47.106
Donetska,Slovianskyi,Khrestyshche,1400000000,1424200000,1424282401,37.499,48.925
Donetska,Marinskyi,Luhanske,1400000000,1423300000,1423384501,37.680,47.888
Donetska,Krasnolymanskyi,Drobysheve,1400000000,1423000000,1423055400,37.742,49.044
Donetska,Slovianskyi,Myrne,1400000000,1424200000,1424284701,37.539,48.857
Donetska,Marinskyi,Novomykhailivka,1400000000,1423300000,1423385201,37.484,47.855
Donetska,Yasynuvatskyi,Zhelanne,1400000000,1425500000,1425555300,37.439,48.207
Donetska,Snizhnianska,Zalisne,1400000000,1414400000,1414446200,38.811,48.032
Donetska,Velykonovosilkivskyi,Velyka Novosilka,1400000000,1421200000,1421255100,36.841,47.844
Donetska,Pershotravnevyi,Yalta,1400000000,1423900000,1423955500,37.266,46.958
Donetska,Velykonovosilkivskyi,Bahatyr,1400000000,1421200000,1421280801,36.937,47.994
Donetska,Krasnolymanskyi,Kirovsk,1400000000,1423000000,1423055700,37.928,49.021
Donetska,Oleksandrivskyi,Novooleksandrivka,1400000000,1420300000,1420386801,36.851,48.768
Donetska,Artemivskyi,Verkhnokamianske,1400000000,1420900000,1420981501,38.194,48.858
Donetska,Velykonovosilkivskyi,Zelene Pole,1400000000,1421200000,1421281401,36.622,47.827
Donetska,Volnovaskyi,Zlatoustivka,1400000000,1421500000,1421582401,37.326,47.489
Donetska,Dobropilskyi,Shylivka,1400000000,1422000000,1422088801,36.945,48.379
Donetska,Starobeshivskyi,Marianivka,1400000000,1424500000,1424582401,37.854,47.882
Donetska,Slovianskyi,Pryvillia,1400000000,1424200000,1424286801,37.270,48.861
Donetska,Artemivskyi,Luhanske,1400000000,1420900000,1420955400,38.250,48.434
Donetska,Pershotravnevyi,Manhush,1400000000,1423900000,1423955100,37.310,47.058
Donetska,Krasnolymanska,Krasnyi Lyman,1400000000,1413300000,1413300000,37.804,48.986
Donetska,Yasynuvatskyi,Soloviove,1400000000,1425500000,1425587301,37.599,48.224
Donetska,Dobropilskyi,Nykanorivka,1400000000,1422000000,1422085001,37.263,48.420
Donetska,Krasnoarmiiskyi,Pershe Travnia,1400000000,1422700000,1422784701,37.140,48.259
Donetska,Velykonovosilkivskyi,Krasna Poliana,1400000000,1421200000,1421283001,37.065,47.562
Donetska,Artemivskyi,Krasne,1400000000,1420900000,1420985501,37.920,48.575
Donetska,Pershotravnevyi,Illichivske,1400000000,1423900000,1423982201,37.470,47.049
Donetska,Makiivska,Nyzhnia Krynka,1400000000,1413500000,1413566500,38.160,48.106
Donetska,Volodarskyi,Boiove,1400000000,1421700000,1421781101,37.174,47.164
Donetska,Krasnoarmiiskyi,Sribne,1400000000,1422700000,1422786501,37.017,48.106
Donetska,Oleksandrivskyi,Starovarvarivka,1400000000,1420300000,1420388001,37.219,48.675
Donetska,Volnovaskyi,Ivanivka,1400000000,1421500000,1421582801,37.319,47.577
Donetska,Krasnoarmiiskyi,Krasne,1400000000,1422700000,1422782301,37.188,48.052
Donetska,Volodarskyi,Maloianysol,1400000000,1421700000,1421784401,37.337,47.373
Donetska,Shakhtarskyi,Manuilivka,1400000000,1425200000,1425284701,38.665,47.964
Donetska,Horlivska,Ozerianivka,1400000000,1410600000,1410691001,37.986,48.275
Donetska,Velykonovosilkivskyi,Iskra,1400000000,1421200000,1421281801,36.595,48.049
Donetska,Dobropilska,Dobropillia,1400000000,1411500000,1411500000,37.085,48.471
Donetska,Volnovaskyi,Anadol,1400000000,1421500000,1421580401,37.579,47.452
Donetska,Velykonovosilkivskyi,Andriivka,1400000000,1421200000,1421280201,37.063,48.020
Donetska,Volnovaskyi,Buhas,1400000000,1421500000,1421583601,37.560,47.637
Donetska,Yasynuvatskyi,Ocheretyne,1400000000,1425500000,1425555900,37.612,48.245
Donetska,Krasnoarmiiskyi,Ivanivka,1400000000,1422700000,1422781601,37.444,48.259
Donetska,Velykonovosilkivskyi,Oktiabrske,1400000000,1421200000,1421284001,36.941,47.706
Donetska,Artemivskyi,Opytne,1400000000,1420900000,1420986501,38.017,48.555
Donetska,Artemivskyi,Vasiukivka,1400000000,1420900000,1420981001,37.982,48.742
Donetska,Artemivskyi,Zvanivka,1400000000,1420900000,1420983501,38.076,48.816
Donetska,Oleksandrivskyi,Mykhailivka,1400000000,1420300000,1420385501,37.268,48.742
Donetska,Krasnoarmiiskyi,Mykhailivka,1400000000,1422700000,1422783201,37.350,48.143
Donetska,Debaltsevcka,Debaltseve,1400000000,1410900000,1410900000,38.406,48.334
Donetska,Horlivska,Panteleimonivka,1400000000,1410600000,1410666700,37.976,48.201
Donetska,Snizhnianska,Pervomaiskyi,1400000000,1414400000,1414447100,38.788,47.973
Donetska,Pershotravnevyi,Starodubivka,1400000000,1423900000,1423986601,37.039,47.104
Donetska,Starobeshivskyi,Novyi Svit,1400000000,1424500000,1424555400,38.022,47.806
Donetska,Amvrosiivskyi,Novoamvrosiivske,1400000000,1420600000,1420655900,38.502,47.835
Donetska,Amvrosiivskyi,Vasylivka,1400000000,1420600000,1420682501,38.514,47.672
Donetska,Volnovaskyi,Oktiabrske,1400000000,1421500000,1421585601,37.477,47.509
Donetska,Dobropilskyi,Oktiabrske,1400000000,1422000000,1422087701,37.353,48.460
Donetska,Telmanivskyi,Mykhailivka,1400000000,1424800000,1424883201,38.194,47.392
Donetska,Pershotravnevyi,Komyshuvate,1400000000,1423900000,1423983301,37.169,47.086
Donetska,Starobeshivskyi,Komunarivka,1400000000,1424500000,1424581201,37.791,47.762
Donetska,Slovianskyi,Malynivka,1400000000,1424200000,1424283501,37.774,48.737
Donetska,Shakhtarskyi,Maloorlivka,1400000000,1425200000,1425284501,38.344,48.187
Donetska,Marinskyi,Novoselydivka,1400000000,1423300000,1423385401,37.292,48.056
Donetska,Volnovaskyi,Mykolaivka,1400000000,1421500000,1421584001,37.680,47.653
